,Text,Date,id,Name,Retweet
146,💰 Awesome! 5 Dumb Reasons to Buy or Invest in a Stock Ep 236 ⌛️ &gt; https://t.co/coNtpTzZtH,2021-05-27 12:22:34,criticalcharts,Sasha Evdakov,False
147,Seen this video? 💸 Top 7 Lessons to Learn from Individual Stocks in 2015 Jump -&gt;&gt; https://t.co/pLnteYSuyx,2021-05-26 11:51:33,criticalcharts,Sasha Evdakov,False
148,👉 Blast from the Past... Selling Naked Puts or Selling Option Premium – When to Take the Stock? #HungryForReturns 24 Go Now ... https://t.co/amVd0UVOyo,2021-05-25 21:50:33,criticalcharts,Sasha Evdakov,False
149,👁 Throwback: How to BUY a PUT Option - [Option Trading Basics] ⌛️ ... https://t.co/cvR6QGl3wG,2021-05-25 20:25:34,criticalcharts,Sasha Evdakov,False
150,Introducing... Ep 162: Options Basics - Calls vs Puts: What's the Difference? 🌝 .. https://t.co/R65l9NqIwA,2021-05-24 16:56:58,criticalcharts,Sasha Evdakov,False
151,Options Strategy Difference Between Buying a PUT and Selling a Call 👀 .. https://t.co/Mk5tMH7EIW https://t.co/1bpFEQSeuo,2021-05-24 15:45:05,criticalcharts,Sasha Evdakov,False
152,Quick Tip: ✔️ How to Buy a Call Option and How it Makes You Money without Owning Stock Must Watch !! https://t.co/87d0agyXbL https://t.co/2quAtEFKuf,2021-05-24 12:15:13,criticalcharts,Sasha Evdakov,False
153,Check it out... 🍂 Pennant Stock Chart Pattern (Continuation) &amp; How to Trade it: Technical Analysis Ep 218 🍰 -&gt; https://t.co/7TIhyPCRiU,2021-05-23 17:17:58,criticalcharts,Sasha Evdakov,False
154,This is great... 💥 Coronavirus Stock Market Impact with Swing Trading Ideas (Preview) 🌄 ! https://t.co/6jVt8JlElT,2021-05-23 11:55:58,criticalcharts,Sasha Evdakov,False
155,A few tips... 📌 Options Diagonals New Videos RELEASED! Watch -&gt; https://t.co/Akjikt6aWG,2021-05-22 19:55:51,criticalcharts,Sasha Evdakov,False
156,Learn now: 📣 Buying a Call vs Selling a Put: Trading Options Ep 55 🍺 &gt; https://t.co/ZYOyOrOPtr,2021-05-22 01:54:07,criticalcharts,Sasha Evdakov,False
157,What Do You Think? Ep 172: Building a Portfolio for Active Traders  🥇 &gt; https://t.co/mflsajCOtO,2021-05-21 18:03:45,criticalcharts,Sasha Evdakov,False
158,⚡️ Tips... Profit Potential Trading Option Calendars on Stocks Ep 215 🌟 -&gt;&gt; https://t.co/zo0r1vNWSf,2021-05-20 15:36:53,criticalcharts,Sasha Evdakov,False
159,This is great... 🌞 Extreme Motivation - How to Be Motivated with Trading Ep 252 📍 .. https://t.co/93tFskEboM,2021-05-19 21:46:53,criticalcharts,Sasha Evdakov,False
160,"An Idea... ⚡️ Ep 117: Building a Portfolio Through Accumulation w/ $20,000 Account 🏆 -&gt; https://t.co/DmxNzYfCuj",2021-05-19 11:59:53,criticalcharts,Sasha Evdakov,False
161,"🌞 Some insight... Ep 81: Intraday Action, Day Trading, Social Media, Emotional Trading, &amp; More Go &gt; https://t.co/kKDdABactN",2021-05-19 01:44:53,criticalcharts,Sasha Evdakov,False
162,Awesome! 💰 Ep 130: Understanding Profit (Risk Profile) Pictures for Stocks &amp; Options Must Watch ... https://t.co/QKoYojNHtT,2021-05-18 11:45:08,criticalcharts,Sasha Evdakov,False
163,Learn now: Advantages of Trading Option Calendars Over Iron Condors Ep 211 💻 -&gt;&gt; https://t.co/alqxF11RjP,2021-05-17 19:49:08,criticalcharts,Sasha Evdakov,False
164,"Learn... 🥇 Ep 122: My Trading Day, Scanning Stocks, &amp; Computer Q+A (Live Class) 🎬 :) https://t.co/TkTiLIeaqc",2021-05-17 14:18:08,criticalcharts,Sasha Evdakov,False
165,Seen this video? 💸 How Long Does it Take to Make a Million Dollars ($1M) in the Stock Market? Ep 239 Jump -&gt;&gt; https://t.co/GE6PY1GpRI,2021-05-16 23:16:30,criticalcharts,Sasha Evdakov,False
166,Amazing! Ep 86: 2 Variations to Getting Results in the Stock Market 🧸 &gt;&gt;&gt; https://t.co/4pfp3yhda6,2021-05-16 13:10:30,criticalcharts,Sasha Evdakov,False
167,Did You Like This? 💥 Introduction to Reading Stock Charts for Beginners Start Now !!! https://t.co/7qBDbe3oNG,2021-05-15 11:31:30,criticalcharts,Sasha Evdakov,False
168,Learn... 🔥 Does the stock broker commission fee of $4.95 cover both BUY and SELL or would it be twice the amount of $9.90? Start -&gt;&gt; https://t.co/kZAwkcz3v7,2021-05-14 18:18:30,criticalcharts,Sasha Evdakov,False
169,Quick Tip: 💰 What's the purpose of hedging a stock or your portfolio? 🧡 -&gt;&gt; https://t.co/k4L6viuqyv,2021-05-14 14:51:34,criticalcharts,Sasha Evdakov,False
170,Some insight... 📣 Last Day to Get Our Stock Market Course &amp; Learn the Basics! Go Now -&gt;&gt; https://t.co/4T9QTrH723,2021-05-13 13:16:06,criticalcharts,Sasha Evdakov,False
171,Learn... 🥇 Ep 132: Learn to Trade Stocks Consistent + Profitably FAST! 🎬 :) https://t.co/3ABJizHz9Z,2021-05-12 19:29:46,criticalcharts,Sasha Evdakov,False
172,Don't Miss This: ⭐️ RETIREMENT STRATEGY: Why Trading Diagonals with Options is Great! 🥽 ... https://t.co/JQvKTEnGND,2021-05-12 19:17:46,criticalcharts,Sasha Evdakov,False
173,Some ideas... ⛱ Ep 163: Vlog on Trading Losses &amp; Hedging Your Trades 👓 --&gt; https://t.co/j5jSGgo5W0,2021-05-11 22:37:55,criticalcharts,Sasha Evdakov,False
174,"💸 Awesome! Swing Charts Breaking Out Past Previous All-Time Highs! (Members Preview on AMZN, GDDY, PYPL) 🥽 .. https://t.co/uYTVNKsLmk",2021-05-11 17:00:55,criticalcharts,Sasha Evdakov,False
175,OHH YEAH... 🔔 SQ (Square) Stock Investment Overview with Technical Analysis &amp; Options Ideas Start !! https://t.co/dc5bSfEKwY,2021-05-10 16:52:36,criticalcharts,Sasha Evdakov,False
176,"🎯 Some insight... Ep 184: Market History in the 60's, Inflation, Bonds, &amp; Stock Charts 🕶 ! https://t.co/rjsZ3r4RGz",2021-05-09 19:42:14,criticalcharts,Sasha Evdakov,False
177,Awesome! 👍 How Long Does it Take to Become a Successful Stock Trader 👀 -&gt; https://t.co/DoBjG9UTmM,2021-05-09 19:37:14,criticalcharts,Sasha Evdakov,False
178,This is great... 3 Different Ways to Set Up a Bullish Vertical Call Spread 📷 &gt;&gt;&gt; https://t.co/AdeqhYLEuR,2021-05-09 16:26:14,criticalcharts,Sasha Evdakov,False
179,🔥 Learn... 7 Creative Option Calendar Trades &amp; Setups for Trading Stocks Ep 213 Visit ... https://t.co/VjLzIR2tM4,2021-05-08 22:04:44,criticalcharts,Sasha Evdakov,False
180,"🔥 Learn... Ep 168: New Course [Surprise], Trading 24/7, US Dollar, + Stock Chart Review ⛏ -&gt;&gt; https://t.co/jipNbEGZj9",2021-05-08 16:01:44,criticalcharts,Sasha Evdakov,False
181,A few tips... 🔥 Why Are People Attracted to the Stock Market? 🌈 !!! https://t.co/HlNsQjyQKC,2021-05-08 02:31:44,criticalcharts,Sasha Evdakov,False
182,Tips... 👁 Why Are We More Emotional with a Loss Than a Win in the Stock Market 🎯 &gt;&gt;&gt; https://t.co/1rsQzPfiEC,2021-05-07 00:06:44,criticalcharts,Sasha Evdakov,False
183,Blast from the Past... ⛱ New Course for the Beginner Trader or Investor: Stock Market Basics 📷 ! https://t.co/kAfh7aA6p1,2021-05-06 10:57:44,criticalcharts,Sasha Evdakov,False
184,What Do You Think? 👉 TRADING OPTIONS? Probability of In the Money EXPLAINED 📺 ... https://t.co/03Xq2wmlRA,2021-05-05 22:36:44,criticalcharts,Sasha Evdakov,False
185,Trading in a Whippy Market with Verticals and Diagonals https://t.co/0BWWWDbeKG https://t.co/C80MX1IpqZ,2021-05-05 18:04:12,criticalcharts,Sasha Evdakov,False
186,Learn now: 📣 How Do I Close Part of My Options Swing Position on Thinkorswim? #HungryForReturns 20 🍺 &gt; https://t.co/iDYUkclZ5I,2021-05-05 17:14:44,criticalcharts,Sasha Evdakov,False
187,"Quick Tip: ⚡️ Ep 173: Trade Wars, Trump Tariffs, Spotify IPO, &amp; Charts 🥇 &gt; https://t.co/GXrt7KJfCS",2021-05-05 01:10:44,criticalcharts,Sasha Evdakov,False
188,Throwback: ⛱ Investing in Real Estate vs. The Stock Market 🍂 !! https://t.co/SGhecrKfGc,2021-05-05 00:22:44,criticalcharts,Sasha Evdakov,False
189,[New Charts] 🎉 18 Hot Stock Charts Broken Down Using Technical Analysis &amp;#8211; Looking at Support &amp;#038; Resistance! https://t.co/Z9QrizjCy0,2021-05-04 15:23:28,criticalcharts,Sasha Evdakov,False
190,Reviewing New Charts for May After a Big Week After Earnings https://t.co/WQy5LdMSgE,2021-05-04 15:23:24,criticalcharts,Sasha Evdakov,False
191,"👍🏻 Awesome! Ep 82: Day Trading Stocks When to Trade, When to Sit ☀️ &gt;&gt;&gt; https://t.co/eYox4KfUAp",2021-05-04 00:38:45,criticalcharts,Sasha Evdakov,False
192,"Did You Like This? 🔥 Learn to Swing Trade - Technical Analysis on FB, MCD, SHOP Stocks (Members Preview) Click Here :) https://t.co/CjHwHy5KId",2021-05-03 14:56:29,criticalcharts,Sasha Evdakov,False
193,Don't Miss This: Ep 108 : Trading Stocks vs Options (Which is Better)? 👓 -&gt; https://t.co/5zc21nVm8p,2021-05-02 14:00:05,criticalcharts,Sasha Evdakov,False
194,🥇 Seen this video? What is the One Thing Stopping You from Trading Success? 📺 ... https://t.co/59AwfGONzs,2021-05-01 16:49:04,criticalcharts,Sasha Evdakov,False
195,♟ What Do You Think? Top 2 Technical Analysis Indicators // MIND BLOW Ep 225  🏝 &gt;&gt;&gt; https://t.co/C76HCLKog0,2021-05-01 01:58:43,criticalcharts,Sasha Evdakov,False
196,Awesome! ⛱ What is a Short Squeeze and How Can You Profit From It? Go ! https://t.co/c8MBrie3pY,2021-04-29 15:07:58,criticalcharts,Sasha Evdakov,False
197,⚡️ Tips... How Do You Know When a Stock Hit a Bottom? 🌟 -&gt;&gt; https://t.co/xXsB5RIYhW,2021-04-29 08:04:58,criticalcharts,Sasha Evdakov,False
198,OHH YEAH... 🔥 How to Setup a Options Diagonal Trade Even When the VIX is HIGH 🏝 ... https://t.co/oaDwjaINOw,2021-04-28 22:14:58,criticalcharts,Sasha Evdakov,False
199,Throwback: 10 Bagger Rule - Stock Market Terms Explained 🍂 -&gt; https://t.co/QrZZlY1Dxi,2021-04-28 09:12:58,criticalcharts,Sasha Evdakov,False
200,"Hey Folks!

Here’s my take on the latest in the market, what to prepare violently for, and some updates on plays.

https://t.co/pFswddWifX",2021-07-01 01:34:38,zipcharlie,Charlie,False
201,"Hey Folks!

Here’s my take on some of the hottest plays and newest add money to plays right now.

https://t.co/kWWMKJ1sNa",2021-06-30 01:31:33,zipcharlie,Charlie,False
202,"Hey Folks!

Here’s my take on a certain sector of the market that detonated today and what to know about it.

https://t.co/GqPeS1l9QN",2021-06-29 01:40:52,zipcharlie,Charlie,False
203,"Hey Folks!

Here’s my take on the top 3 stocks for this week, as well as some violent updates on the $amc situation.

https://t.co/sqEZnmfb8y",2021-06-28 01:11:31,zipcharlie,Charlie,False
204,What are your top 3 stocks for this week folks? We'll make sure to review the most popular one in tonight's video.,2021-06-27 17:58:00,zipcharlie,Charlie,False
205,"Hey Folks!

Here’s my take on some quiet future opportunities that folks may be overlooking.

https://t.co/KdLj5EMmjb",2021-06-25 01:39:25,zipcharlie,Charlie,False
206,Ooga booga ape! #amc,2021-06-24 03:47:09,zipcharlie,Charlie,False
207,"Hey Folks!

I wanted to take some time to violently breakdown the situation that $amc short hedge funds are in and what the way out of it is for them. 

https://t.co/1R2pzx9SLw",2021-06-23 22:57:52,zipcharlie,Charlie,False
208,@OwnTheChaos I appreciate the kind words my friend!,2021-06-23 02:28:49,zipcharlie,Charlie,False
209,"Hey Folks!

Here’s my take on our favorite and latest plays.

https://t.co/xbbMWVIkUn",2021-06-23 00:59:33,zipcharlie,Charlie,False
210,"Hey Folks!

Here’s my take on the day, and a breakdown of a much requested theory spreading around on $amc having to do with failures to deliver.

https://t.co/gznlksLEBC",2021-06-22 02:08:19,zipcharlie,Charlie,False
211,"Hey Folks!

Here are our top 3 stocks for this week and some things to look out for as we approach this week.

https://t.co/Hw8qsg8cQ9",2021-06-21 02:14:46,zipcharlie,Charlie,False
212,"Hey Folks!

Here is my take on the growth sector, some growth play breakdowns and updates, and an end of video breakdown of the latest on $amc. We’ve wanted to make sure to spend more time talking about a diversity of plays in addition to AMC.

https://t.co/UNUhz3bZOB",2021-06-18 01:08:33,zipcharlie,Charlie,False
213,"Hey Folks!

Here's my latest take on $amc and the new data we have.

https://t.co/nozXlqoSfb",2021-06-17 00:18:22,zipcharlie,Charlie,False
214,"Hey Folks!

Here’s my take on some plays, the $DKNG problem, the catalyst tomorrow, and the latest on $AMC.

https://t.co/rAIOlpxE7m",2021-06-16 00:48:37,zipcharlie,Charlie,False
215,"Hey Folks!

Here is my take on what is going on with $AMC and some imminent data that I want to bring to your attention.

https://t.co/BLj0vBFWJm",2021-06-15 02:11:00,zipcharlie,Charlie,False
216,"Hey Folks,

I wanted to come forward with something that I see very few people paying attention to and something you’ll want to know about before this week.

https://t.co/Sck5end8hG

Hope you had a great weekend.",2021-06-14 01:17:30,zipcharlie,Charlie,False
217,"Hey Folks!

Wanted to take some time over the weekend to discuss what short laddering is, our predictions on gamma squeezing for $amc and what it is, and things to know before Monday. 

Hope you are having a great weekend!

https://t.co/ob2RDFClUQ

Best,
Charlie",2021-06-12 21:26:15,zipcharlie,Charlie,False
218,"Hey Folks!

Here’s my take on the latest of the $AMC saga, what was revealed today about the SEC &amp; naked shorts, and some things to know about the CPI index report. 

https://t.co/hIpxsjpXpi

Best,
Charlie",2021-06-11 01:11:34,zipcharlie,Charlie,False
219,Which stock would you feel most confident parking money in for the next 3 months? (survey purposes),2021-06-10 15:29:45,zipcharlie,Charlie,False
220,nice work! https://t.co/gMOEyBd2jQ,2021-06-10 15:27:14,zipcharlie,Charlie,False
221,"We presented the DD on $CLOV and called it a buy in the 11s and the 6-7s publicly on the channel back after hedge funds completely short and distorted most of retail plays in March. If we stayed out of plays that had big money in them, we wouldn't have any plays left! https://t.co/BAhIMhqgZz",2021-06-10 15:12:03,zipcharlie,Charlie,False
222,"Hey Folks!
Here is my take on today’s trading on major plays, the $AMC situation, and a catalyst to be aware of for tomorrow.

https://t.co/WbwiyJbFsj",2021-06-10 01:26:21,zipcharlie,Charlie,False
223,"Hey Folks!

Here’s my take on the $CLOV explosion today, the latest on $AMC, some briefing plays, and lastly why Cathie Wood @ARKInvest is arguing that we are heading back into a growth rotation.

Never forget to ravish!

https://t.co/L61cSlvM4L

Best,
Charlie",2021-06-09 01:55:28,zipcharlie,Charlie,False
224,"Hey Folks!

Here is my take on the latest plays and $AMC situation. 
 
https://t.co/IcWj20k2k0",2021-06-08 01:29:48,zipcharlie,Charlie,False
225,"$AMC hodlers - what is your take on the price you'd be willing to sell AMC at, or is your plan to buy and hold regardless of how high it goes? (e.g. $100, $500, $1000, +). 

(survey purposes - rephrased the previous question for clarification)",2021-06-07 19:31:43,zipcharlie,Charlie,False
226,"No no, Clover was hit was a short seller report with baseless allegations before the rest of the inflation trade hurt growth stocks. It's had about five inorganic rallies because short sellers got too greedy and it backfired. Short sellers are fine when doing it ethically. https://t.co/WrAi7aggiN",2021-06-07 19:18:50,zipcharlie,Charlie,False
227,@Nik43786594 the short and distorters are really having a tough time these days keeping companies down,2021-06-07 19:09:53,zipcharlie,Charlie,False
228,$CLOV was one of the most effective short seller campaigns I've ever seen. (emphasis on the *WAS*),2021-06-07 19:08:47,zipcharlie,Charlie,False
229,"Hey Folks,

Here’s my take on the latest on the $AMC squeeze, as well as some plays to watch out for this week.

https://t.co/Pwg69srYTe",2021-06-07 02:06:46,zipcharlie,Charlie,False
230,"For $AMC hodlers, what is your take on how many synthetic/fake shares are out there on AMC? [in addition to the 500million or so real shares outstanding]",2021-06-06 19:34:19,zipcharlie,Charlie,False
231,"Hey Folks,

Here is an important event that is coming up tomorrow, my take on $AMC today, and some updates on other plays.

https://t.co/bEqJTM1Hc9",2021-06-04 01:38:52,zipcharlie,Charlie,False
232,Here's my take on $amc and why the fact that shorts haven't squeezed indicates that we haven't gotten the short squeeze yet. https://t.co/5FP0vrtgHu,2021-06-03 02:05:13,zipcharlie,Charlie,False
233,5x https://t.co/SOjVg4xSPL,2021-06-02 19:11:31,zipcharlie,Charlie,False
234,"@OwnTheChaos certainly true, but the movement is really against unfair practices on the side of short sellers",2021-06-02 16:16:08,zipcharlie,Charlie,False
235,"Media is quiet when hedge funds rally stocks to irrational highs just to then reverse the trend and short it to irrational lows two weeks later. But when retail traders do the same thing media says, ""you dumb money! look at the fundamentals! some expert says your WRONG!"" #AMC",2021-06-02 15:49:12,zipcharlie,Charlie,False
236,"Hey Folks,

Here’s my take on what is going on today with $AMC as well as other plays to recap. 

https://t.co/8M27MilND0",2021-06-02 02:07:56,zipcharlie,Charlie,False
237,"Hey Folks! Here's my take on the $amc #AMC500k movement and the math and details behind it.

https://t.co/UIEXTUQDuH",2021-05-31 23:12:40,zipcharlie,Charlie,False
238,"Be aware of fake ""charlie"" ""ziptrader"" or other folks in the niche on fake profiles messaging you. You wouldn't believe the number of reports we see of folks falling into these scams. It's sad, imagine if they put the time they spend trying to scam people into something positive.",2021-05-30 18:43:21,zipcharlie,Charlie,False
239,"Hey Folks,

Here is my take on the $AMC situation as well as some updates on other plays.

https://t.co/H8oGgZXuWM",2021-05-28 01:13:28,zipcharlie,Charlie,False
240,"@elonmusk should Tesla start transacting in $AMC shares? Low energy use, high liquidity, democratized concentration, great movies, and to the moon potential... It sounds like a great way to accelerate decentralization &amp; at the same be energy efficient!",2021-05-27 17:35:54,zipcharlie,Charlie,False
241,Have you no heart? someone needs to call and check in on the hedge funds after another day of this $AMC rally!,2021-05-27 17:19:07,zipcharlie,Charlie,False
242,"Hey Folks,

Here’s my take on the overall market, a big question for all of you who are holding or thinking of buying new long term conviction plays, as well as an update on the $AMC situation.

https://t.co/N3tBmjL4Bp

Best,
Charlie",2021-05-27 01:58:43,zipcharlie,Charlie,False
243,Is it time to start a gofundme for the short sellers of $AMC and $GME?,2021-05-26 19:05:00,zipcharlie,Charlie,False
244,"Hey Folks,

Here’s my take on the $AMC situation, what is going to happen, and some thoughts on the learning lessons we can take away.

https://t.co/THWE4nVj8S",2021-05-26 01:28:47,zipcharlie,Charlie,False
245,$AMC anyone?,2021-05-25 20:03:37,zipcharlie,Charlie,False
246,"Hey Folks,

Here’s my take what is happening this week, and some opinions on AMC and Bitcoin. 

https://t.co/2ZUuJAtXIC",2021-05-25 01:48:19,zipcharlie,Charlie,False
247,"Hey Folks,

Here are our biggest stocks for this week, some updates, and otherwise preparation for market open tomorrow.

https://t.co/9iRykQp9yX

Best,
Charlie",2021-05-23 23:43:19,zipcharlie,Charlie,False
248,"Hey Folks,

Just wanted to finish off the week with a stock that I consider a strong ""sell soon"" and some updates on other plays, as well some answers on plays that folks have asked about in the comment section. Have a great weekend!

https://t.co/Mqio5GAUGM",2021-05-22 00:21:13,zipcharlie,Charlie,False
249,"Hey Folks,

Here’s my take on PLTR and an overview of what we are looking at with it.

https://t.co/lMfp7SeG03",2021-05-21 00:50:28,zipcharlie,Charlie,False
250,Folks! what stock in your opinion has been most unduly beatdown as a result of the tech and innovative crunch?,2021-05-20 19:26:23,zipcharlie,Charlie,False
251,@_DiamondHands @MrprezTrades @Hugh_Henne @DipDeity @HumbledTrader18 I appreciate the recommendation!,2021-05-20 19:23:03,zipcharlie,Charlie,False
252,"Hey Folks!

Here’s my take on the #Bitcoin  crash and what the underlying data shows about how bad this is going to get.

https://t.co/HDSFMOHIZc",2021-05-20 01:10:36,zipcharlie,Charlie,False
253,And it breaks 40!,2021-05-19 04:41:00,zipcharlie,Charlie,False
254,"Hey Folks,

Here’s my take on the $AMC battle, some updates on plays, and broader market outlooks.

https://t.co/fGmWxawMzX",2021-05-19 01:31:45,zipcharlie,Charlie,False
255,"Hey Folks,

Here’s my take on this market, updates from today, and something to be aware of.

https://t.co/ztt1ZsOHw6",2021-05-18 01:31:11,zipcharlie,Charlie,False
256,"hey folks, here is my take on the top 3 stocks and market approaching this week https://t.co/uHJjPlKxhD",2021-05-16 23:43:09,zipcharlie,Charlie,False
257,"Hey Folks,

Here is my take on the end of the week and what to know.

https://t.co/iUXQkXpIkQ

Have a great weekend,
Charlie",2021-05-14 23:31:41,zipcharlie,Charlie,False
258,The retail trading community has been pummeled over the last couple of months and their power have been spread really thin trying to squeeze so many different tickers. We don't see that same level of focused concentration like we did earlier this year. But maybe! https://t.co/DTZyem1c65,2021-05-14 00:39:43,zipcharlie,Charlie,False
259,"could be setting the stage for a nice short squeeze, but unlikely to maintain an uptrend until we get past the interest rate scares! https://t.co/4zwUvUk3rK",2021-05-14 00:36:16,zipcharlie,Charlie,False
260,I do but with bitcoin valuations still relatively high - and mara and riot being far down already due to interest rate scares - it will require some really tight seatbelts! https://t.co/fCvJAiu1FX,2021-05-14 00:34:42,zipcharlie,Charlie,False
261,Here is my latest update on the crypto market https://t.co/tB7deyLOmM,2021-05-14 00:32:56,zipcharlie,Charlie,False
262,100% https://t.co/XkHvaJrbbh,2021-05-14 00:32:21,zipcharlie,Charlie,False
263,"I'm bullish over the long run, but we have a lot of FUD right now with environmental concerns and otherwise regulatory issues. That combined with the fact that crypto hasn't seen much effect of interest rate scares. https://t.co/6DOxAn3XJd",2021-05-14 00:32:07,zipcharlie,Charlie,False
264,"If the NASDAQ implodes -10%, I see tesla in the 400s. If NASDAQ holds up - I don't see that happening https://t.co/OKmE7XZERF",2021-05-14 00:30:07,zipcharlie,Charlie,False
265,"@Naomi2Williams Hey criminals also use cash, cars, and a range of other otherwise legal items to conduct criminal activity.  Chainanalysis reseach says less than 1% of Bitcoin's transactions are criminal. We don't want to hurt the majority of law abiding transactions. Need better cyber security",2021-05-14 00:26:08,zipcharlie,Charlie,False
266,"You can’t pay foreign hackers ransom for hacking national infrastructure, huge national security issue and you are incentivizing more hackers to attack us. Also, adds to the current bitcoin FUD!  https://t.co/WLkEhE1lOB",2021-05-13 20:17:24,zipcharlie,Charlie,False
267,🍆 https://t.co/3eyohY5JWP,2021-05-13 01:30:42,zipcharlie,Charlie,False
268,"Hey Folks!

Here is my take on what just happened today.

https://t.co/fH99jxCrpK

Best,
Charlie",2021-05-13 01:30:11,zipcharlie,Charlie,False
